Depth,DT,RHOB,NPHI,PEF,SGR,RT
3608.832,52.6717,2.7575,3.30E-02,4.5919,30.1192,56.8728
3779.52,57.4059,2.6608,4.84E-02,5.0583,7.2831,76.6834
3245.358,61.339,2.5869,17.9374,3.4567,30.5378,18.1092
3000.4512,58.2005,2.7198,0.114798,3.6708,36.7099,739.07
3602.1264,54.1875,2.4327,5.48E-02,5.4178,25.7081,2000
3531.108,66.5547,2.4994,0.201111,3.7493,35.0786,13.1131
3737.1528,78.9727,2.3194,0.114557,2.2538,24.5868,287.75
3700.7292,66.9339,2.4767,0.229953,3.899,38.2106,4.8678
3533.5464,60.9007,2.5992,0.162675,4.1489,42.1926,23.6255
3504.1332,59.8467,2.6232,4.51E-02,3.1749,62.8606,11.5064
3730.4472,63.8132,2.4608,0.109879,3.334,29.7894,64.1243
3591.6108,65.7044,2.4313,0.226455,3.6869,31.8406,708.946
3572.4084,63.3195,2.5038,0.150353,3.7805,22.4318,341.41
3478.2252,54.7226,2.6624,0.123935,4.118,42.3528,45.413
3078.9372,67.8644,2.5006,0.25017,3.7267,39.438,21.4574
3659.124,53.3498,2.6749,3.61E-02,5.3463,45.3841,384.142
3280.8645,56.83,2.641,0.148199,3.603,32.8919,44.79
3620.5668,71.4208,2.2435,0.233404,4.2925,132.39,8.1229
3699.51,68.3198,2.5634,0.16797,4.1865,33.6934,14.7501
3281.1693,57.27,2.644,0.1461,3.749,23.9111,36.69
3246.8793,76.42,2.399,0.304399,3.491,32.6104,1.143
3504.438,58.9963,2.6372,3.60E-02,3.2243,52.6778,13.8699
3036.2652,58.4294,2.6977,8.18E-02,3.9713,29.9825,33.1509
3145.2312,66.4824,2.5426,0.166887,4.333,46.2027,40.0408
3082.1376,53.6579,2.7353,2.94E-02,4.7449,31.9638,84.3123
3195.828,55.7878,2.6645,13.1281,3.7868,33.0642,31.6405
3015.3864,86.6945,2.2258,0.255428,2.5855,27.8752,44.0309
2978.658,58.08,2.6384,0.142494,3.91,36.3712,2000
3007.4616,64.5601,2.7649,9.56E-02,3.5561,37.0145,10.5016
3072.2316,55.6827,2.6841,0.117782,3.6666,24.5926,1501.35
3148.584,62.1282,2.5443,0.137181,4.7653,31.4604,59.3033
3147.6696,64.4917,2.5339,0.15807,4.4576,32.3781,58.3033
2959.7604,66.8408,2.6149,0.167118,3.8358,48.2081,1546
2986.7352,67.1968,2.6536,9.02E-02,4.344,43.6582,2000
3061.2588,57.053,2.7015,0.128709,3.8536,40.7953,852.513
3104.5404,64.2863,2.5103,0.151688,3.0241,31.0542,203.633
3097.6824,54.1169,2.6852,2.75E-02,4.1921,28.8244,28.963
3113.3796,91.2691,2.4415,0.381829,3.4405,129.075,1.8908
3049.3716,76.0281,2.6321,7.84E-02,4.4601,45.9606,13.8218
3106.674,50.7681,2.8274,4.09E-02,3.9251,34.0104,187.504
3006.852,72.9867,2.7758,9.21E-02,3.546,53.1614,14.4259
3276.9021,55.18,2.673,0.125697,3.825,39.0086,72.26
3154.0704,65.0478,2.6153,0.154363,4.1259,30.7066,79.6262
3384.4964,56.87,2.664,0.131989,5.1669,43.9594,32.97
3071.4696,55.9358,2.7473,0.106357,3.9427,26.0682,481.501
3043.8852,70.4996,2.5573,0.159966,4.1808,24.4223,86.363
3525.9152,63.92,2.515,22.62,3.483,52.69,41.16
3531.7064,62.02,2.536,21.12,3.52,28.42,11.17
3159.0996,61.9113,2.6561,9.35E-02,4.7091,27.0869,24.1176
3148.2792,63.6947,2.5304,0.144133,4.7205,31.9795,59.6994
3082.7472,54.4311,2.7513,5.31E-02,4.6209,36.4265,36.2942
3631.6807,51.77,2.748,7.729,3.697,33.07,72.33
3061.5636,58.2993,2.667,0.148355,3.837,37.0659,315.027
3044.6472,60.4846,2.4264,0.145709,4.8071,20.5939,97.9838
3309.2109,55.87,2.672,0.127598,3.709,28.9312,10.83
3110.484,79.065,2.6417,9.06E-02,3.4496,54.5538,9.3475
3187.9006,65.21,2.496,0.2282,3.644,47.75,68.03
2972.8668,82.4056,2.5496,0.164212,4.5566,31.2775,906.872
3165.0432,60.0217,2.7186,8.99E-02,4.4105,53.8171,7.2072
3055.1628,62.6651,2.6493,6.03E-02,4.8379,16.1781,681.67
3136.392,53.2538,2.7405,0.043198,4.5038,40.4037,19.2407
3167.0244,58.363,2.6401,5.41E-02,4.584,40.9653,65.6888
3167.7864,63.4278,2.644,4.52E-02,3.7026,45.9331,13.6503
3384.9536,61.23,2.589,0.178299,4.4342,45.1196,31.3
3097.0728,55.0969,2.7842,8.08E-02,3.8694,39.6016,7.6989
2985.6684,63.051,2.6156,9.06E-02,4.6415,34.2633,1122.55
2984.2968,63.1019,2.5599,0.192821,3.8492,28.2459,179.934
3257.3949,68.17,2.479,0.213109,4.3739,43.0593,6.808
3273.6972,53.43,2.691,0.1167,3.272,39.16,39.3
3297.624,57.96,2.624,0.1599,3.272,56.4,18.03
3056.5344,67.1832,2.4659,0.243556,3.7282,11.6338,468.843
3057.7536,63.3323,2.5722,0.198339,3.7468,13.5956,2000
3009.138,68.8792,2.6776,7.79E-02,3.9292,32.148,63.3676
3083.6616,50.2144,2.7866,1.82E-02,4.7123,24.5278,210.34
2958.9984,64.4773,2.6121,0.178076,3.9412,33.7647,1771.44
3447.738,63.69,2.556,0.1864,4.805,34.93,1.823
3034.4364,61.5108,2.5745,0.169581,3.7681,23.7521,63.6525
3265.9248,59.83,2.598,0.177,3.491,66.09,24.25
3403.6944,55.23,2.642,0.1232,3.436,60.65,6.849
3347.154,57.35,2.625,0.1528,3.326,47.71,50.48
3016.6056,69.6987,2.4695,0.180933,3.097,28.7861,116.85
3026.0544,69.2989,2.7248,5.05E-02,3.0917,35.692,10.8461
3153.0036,59.5358,2.6059,0.114296,4.4877,33.3915,28.2217
3153.4608,60.3547,2.652,9.92E-02,4.5464,31.6619,38.5816
3158.1852,52.5214,2.7575,2.82E-02,4.6476,30.252,36.4667
3048,54.7317,2.7084,0.023039,4.8185,31.2843,85.4808
3281.1648,56.23,2.656,0.1393,3.655,31.72,44.66
3103.4736,81.719,2.2735,0.230533,2.5168,30.0267,23.8797
3293.052,68.81,2.373,0.2894,3.107,49.75,8.007
3052.1148,61.8255,2.5733,8.10E-02,5.0035,15.9238,339.015
3062.478,57.3171,2.6847,0.113228,3.9088,24.6929,848.315
2987.6496,66.4897,2.5825,0.156987,3.9876,44.9122,2000
3274.1544,54.03,2.684,0.1237,3.491,37.74,39.81
3047.5428,53.6795,2.7137,0.019105,4.8439,33.1788,73.4121
3258.6096,63.18,2.569,0.1923,3.436,37.02,30.4
3158.49,54.6882,2.7467,0.034254,4.6888,27.6484,37.7772
3153.3084,59.699,2.6388,9.81E-02,4.5845,32.7109,33.1332
3084.4236,51.864,2.7297,0.021103,4.8242,21.685,1744.07
3021.0252,68.5814,2.7186,3.85E-02,3.6706,18.8299,1935.31
3261.6576,53.76,2.722,0.1091,3.272,58.61,9.043
3298.9956,53.18,2.703,0.1091,3.162,45.93,17.51
2994.66,72.6042,2.8035,7.67E-02,3.8645,28.5207,1050
3016.758,69.6379,2.4913,0.173925,3.1451,29.3586,141.459
3025.902,69.1341,2.735,5.12E-02,3.1333,35.2645,13.1438
3165.348,60.3892,2.7007,8.73E-02,4.5394,45.0338,7.7039
3100.578,87.2731,2.4869,0.182444,2.5227,28.7171,10.6262
3410.5524,55.68,2.624,0.1227,4.586,50.22,12.03
3318.6552,55.21,2.721,9.23E-02,3.436,41.21,24.58
3166.5672,59.9961,2.5992,8.46E-02,4.8324,31.5982,48.8658
3029.5596,112.486,2.2426,0.217934,2.4414,29.6838,51.7103
3376.5672,55.03,2.679,0.1175,3.162,41.17,9.287
3273.2472,60.0847,2.5498,0.198933,3.2518,29.2217,13.1233
3410.1024,50.2274,2.7999,5.66E-02,3.6412,30.6733,68.2303
3086.2524,60.3265,2.5946,19.7045,3.3589,34.8399,3.6642
3210.6108,56.3959,2.6481,14.2317,3.5916,42.9863,20.8913
3337.2552,53.8038,2.7821,6.77E-02,4.2045,40.4026,2000
3527.4475,52.37,2.736,7.68E-03,5.274,35.3919,102.5
3301.7433,60.3,2.551,0.149195,4.3171,44.1099,27.64
3517.3891,60.3,2.607,9.82E-02,5.1471,23.6301,17.01
3420.7676,64.86,2.411,7.81E-02,3.867,27.4106,24.38
3293.2089,58.18,2.66,4.32E-02,5.1489,66.4184,16.77
3318.0501,83.87,2.25,0.2069,2.224,49.7896,19.39
3415.586,72.32,2.627,0.306687,3.437,153.398,6.808
3297.4761,53.56,2.651,0.026008,5.439,26.7604,48.66
3241.5453,66.61,2.719,0.1631,3.799,86.3713,4.463
3521.9611,56.05,2.641,4.33E-02,5.3439,27.3588,15.67
3304.7913,55.15,2.634,6.07E-02,4.791,25.9401,16.59
3524.2471,52.02,2.742,5.07E-03,5.271,40.1791,192.6
3522.5707,57.04,2.641,4.99E-02,5.2871,27.3498,15.15
3288.4845,56.73,2.699,9.90E-02,3.756,23.5893,22.98
3290.3133,59.46,2.639,0.109296,5.641,39.1504,17.5
3518.7607,59.63,2.636,6.66E-02,6.3069,23.6777,15.55
3423.0536,52.06,2.676,7.14E-03,4.7269,50.5703,148.4
3380.6864,51.63,2.723,2.88E-02,5.79,63.3529,63.58
3521.8087,55.69,2.648,3.89E-02,5.2149,25.2701,17.19
3357.5244,62.3948,2.5998,16.9449,3.7495,22.4471,7.0136
3425.3396,53.75,2.681,1.83E-02,5.428,54.1809,41.96
3392.1164,57.25,2.669,0.013082,4.552,37.2724,36.44
3525.6187,52.13,2.717,9.08E-03,5.0761,30.3814,100.7
3171.1392,61.0603,2.5874,17.9215,3.1699,57.7771,13.4581
3297.0189,52.64,2.691,0.01149,5.506,35.2097,91.3
3405.3752,52.28,2.343,0.001305,4.0421,30.2599,402.2
3310.5852,53.2607,2.684,0.117089,3.4936,40.0639,21.8745
3376.4192,61.91,2.604,0.1343,5.3191,46.1407,6.503
3313.9353,54.64,2.727,0.01453,4.8,70.2101,30.41
3026.0544,56.3672,2.7139,11.6122,3.7845,25.6168,18.7784
3382.2104,57.88,2.646,9.92E-02,4.958,29.8404,33
3320.3361,65.93,2.502,0.137706,4.2079,45.3095,28.95
3190.7962,62.5,2.537,9.69E-02,5.273,43.1,24.87
3526.3807,53.31,2.72,0.01291,5.025,33.4602,54.57
3301.5909,59.22,2.565,0.126495,4.5901,43.4996,27.18
3268.6725,54.57,2.668,2.55E-02,5.211,23.5807,53.87
3316.6785,76.15,2.349,0.164902,2.575,32.1399,21.64
3388.3064,61.93,2.715,7.57E-02,3.671,114.601,17.29
3377.9432,60.77,2.593,8.23E-02,5.558,35.9832,18.35
3523.0279,55.9,2.694,2.91E-02,5.147,27.2069,20.61
3292.5993,65.07,2.581,0.155106,4.137,55.6298,10.8
3397.9076,70.07,2.452,0.1388,2.697,42.0094,5.711
3373.9836,63.6039,2.5253,0.216534,3.2147,26.4323,15.5
3202.531,62.49,2.567,0.112102,4.663,38.31,18.17
3294.8853,55.1,2.713,0.029571,5.246,46.2312,24.9
3289.8561,58.14,2.775,7.95E-02,5.4109,36.473,12.41
3085.0332,59.0732,2.6053,18.1631,3.5863,30.8132,8.1079
3361.3344,52.1622,2.6695,0.039486,5.0391,37.2617,100.756
3361.4868,52.14,2.66,4.00E-02,5.073,36.29,80.5873
3361.6392,53.8871,2.6565,5.04E-02,5.1121,32.8913,72.6317
3361.7916,54.15,2.656,5.20E-02,5.118,32.38,74.2314
3362.0964,56.24,2.634,5.60E-02,5.107,30.62,94.1827
3362.5536,55.6496,2.7044,5.76E-02,4.6573,35.9104,148.247
3362.706,55.63,2.713,5.80E-02,4.596,36.27,289.363
3429.6096,63.9139,2.5761,0.186917,3.3574,28.0955,38.0359
3773.7288,52.2445,2.7583,0.107125,3.6819,49.0637,19.8333
3343.8084,49.91,2.753,7.60E-02,3.915,46.51,2000
3422.904,57.76,2.7101,0.140344,3.8282,30.3181,5.4999
3280.5624,53.423,2.8117,0.047104,3.7903,27.5355,91.2094
3226.7652,51.8314,2.7538,8.50E-02,3.7976,36.0244,1328.16
3371.5452,80.9379,2.719,0.122,3.885,44.76,217.764
3371.6976,81.7742,2.5651,0.155032,3.8946,44.4731,274.318
3188.0556,67.1142,2.4514,25.1593,3.1309,43.4561,15.1752
3271.4184,57.5631,2.6165,16.4167,3.2438,24.0153,26.9734
3720.2364,51.4065,2.7111,0.01269,5.3441,13.8489,131.556
3690.6708,53.8376,2.6641,1.67E-02,5.2293,15.9555,57.1244
3323.6916,63.9083,2.5321,0.209279,3.3613,28.5717,117.901
3350.8188,59.1487,2.6389,0.148335,3.5117,55.0339,7.055
3135.1728,62.4836,2.5908,0.209428,3.7349,48.1226,8.134
3730.752,51.9619,2.6959,0.01189,5.2971,13.0557,145.007
3435.096,52.2426,2.7171,2.05E-03,5.1873,32.2999,102.35
3681.984,50.4221,2.6953,0.012475,4.8402,21.1481,239.94
3723.894,52.2181,2.6849,1.31E-02,5.2207,18.8208,158.256
3041.7516,61.9347,2.6579,0.155462,3.8379,21.31,66.8477
3573.6276,65.2489,2.565,0.16261,4.2067,29.7879,25.5572
3261.6648,50.1781,2.8019,5.52E-02,3.8054,55.0865,103.415
3558.6924,56.4506,2.6669,0.128253,3.5996,23.6906,9.4987
3480.3588,51.0913,2.7129,7.60E-03,5.265,27.4712,65.0373
3329.0256,57.856,2.6317,2.84E-02,2.4522,48.208,21.9367
3281.6292,56.0701,2.643,0.145791,3.3579,42.9824,33.4891
3310.4328,52.8502,2.6947,0.108611,3.493,40.1875,29.7556
3249.3204,57.8366,2.7377,0.112265,3.412,47.906,37.107
3341.0652,60.418,2.5748,4.00E-02,2.7167,52.6159,41.9915
3612.9468,74.0645,2.3549,9.46E-02,1.8526,18.0049,101.886
3651.9612,60.8311,2.6195,4.32E-02,3.0016,27.0159,19.0279
3342.7416,51.9645,2.8221,2.90E-02,3.3414,39.3968,46.2797
3382.0608,50.2408,2.5836,4.78E-03,5.4165,19.4702,275.965
3410.5596,51.0613,2.785,6.97E-02,3.3246,42.7519,41.7512
3715.0548,50.8795,2.5876,9.53E-04,4.7211,15.1948,328.23
3603.0408,55.8748,2.6388,0.011134,3.364,29.7754,29.2966
3583.3812,64.728,2.5445,0.202822,3.3543,22.0495,62.3678
3397.758,51.0297,2.7082,4.82E-03,5.2665,20.6923,153.727
3555.3396,54.4653,2.7473,0.105179,3.6484,33.0841,17.0527
3356.4576,56.4811,2.6876,6.38E-02,3.7067,50.0863,18.6447
3641.2819,52.69,2.808,8.189,4.012,25.6,106.3
3641.4343,52.78,2.791,8.918,3.878,27.51,95.57
3487.2168,55.3511,2.664,0.13217,3.5655,44.772,469.298
3643.1107,53.46,2.715,11.4,3.4,42.88,31.45
3643.2631,53.46,2.716,11.48,3.405,40.64,31.53
3643.4155,53.36,2.719,11.44,3.414,37.79,34.59
3643.5679,53.12,2.725,11.24,3.433,34.77,41.67
3662.4768,57.6913,2.7118,0.135341,3.8835,57.7,4.902
3740.658,54.1502,2.7094,0.100566,4.1344,35.1,16.0017
3653.1691,63.78,2.503,20.51,4.058,100.9,17.99
3653.3215,61.8,2.518,20.98,4.054,94.68,17
3653.4739,59.29,2.581,18.62,4.174,82.8,18.26
3653.6263,57.1,2.674,14.28,4.408,67.7,23.65
3653.9311,54.03,2.816,5.405,5.007,40.81,71.03
3654.3883,52.03,2.8,1.063,5.51,27.89,232.6
3658.3507,54.39,2.723,4.281,4.657,55.82,241.2
3658.5031,53.8,2.729,3.231,4.773,53.51,236.8
3658.8079,52.89,2.73,1.737,5.007,47.55,183.2
3663.0751,50.92,2.742,1.668,4.558,45.9,149.5
3178.6068,53.0571,2.6928,2.6465,4.8848,41.6859,63.1889
3180.2832,65.3634,2.4646,20.6317,3.5346,35.7567,63.8303
2964.6372,82.176,2.5393,0.206962,3.5242,48.3762,340.45
3505.3524,52.8637,2.4356,2.0807,3.9458,37.5823,44.5191
3456.8892,58.7443,2.5935,2.4992,3.611,37.3545,38.4128
3007.1568,70.7587,2.7792,9.33E-02,3.5536,46.9427,10.1698
3500.4756,64.69,2.508,12.9794,4.4799,15.0237,22.1792
3518.154,56.4232,2.707,6.9232,4.0045,53.3937,12.5356
3127.5528,56.7311,2.7353,0.129224,3.6705,40.5678,8.0648
3432.81,58.6514,2.5775,6.2828,4.9227,21.3524,33.3118
3438.906,60.0411,2.6279,7.2232,4.8408,33.2329,33.3116
3514.9536,55.8751,2.6317,5.9425,3.8145,56.4061,22.1243
3307.9944,68.3676,2.5297,9.3815,2.5902,87.2959,2.1025
3288.3348,52.814,2.7239,2.2254,5.0268,71.3613,50.849
3426.5616,61.4453,2.564,9.1316,4.9637,27.6206,30.9924
3437.5344,60.6634,2.5806,7.6982,4.7538,32.0326,33.5711
3425.4948,54.223,2.8893,1.1829,5.6151,11.1695,46.0326
3370.9356,55.4264,2.6464,3.1694,4.9338,35.9876,28.9528
3254.502,54.3407,2.6301,4.3112,5.7143,20.2322,21.5836
3503.9808,65.2933,2.4875,18.9458,2.9293,37.9164,8.8355
3403.7016,67.3193,2.4789,17.9361,3.5978,27.8365,6.093
3521.8116,57.2306,2.7129,5.3512,6.1363,13.6014,12.198
3260.2932,53.9755,2.6659,4.1482,4.6641,25.9632,20.807
3041.142,57.4224,2.7365,0.109637,3.813,22.5874,45.2885
3206.8008,54.1143,2.6896,4.4265,4.6047,50.7288,12.6981
3194.1516,62.4896,2.5171,18.2461,3.2204,67.9883,50.8858
3548.1768,52.0638,2.7644,8.19E-02,4.3332,28.7547,25.7983
3608.3748,88.1756,2.5911,35.7457,3.8634,117.01,2.0542
3269.742,60.5422,2.5762,0.143829,3.9478,53.0205,40.2024
3338.6268,72.9833,2.4464,0.17863,2.5888,85.2331,12.2638
3464.052,79.5208,2.2711,0.170572,1.9398,36.5033,19.2718
3711.5496,49.8987,2.5258,4.25E-03,5.0263,16.206,574.487
3566.7696,53.9514,2.734,9.04E-03,5.2439,39.3531,63.0928
3737.61,51.1184,2.6981,7.55E-03,5.1642,11.3649,139.212
3392.8812,53.9496,2.736,0.113203,3.615,49.6292,18.8471
3335.1216,60.9773,2.5895,0.123073,2.8987,26.7365,44.627
3738.372,50.6792,2.7242,6.17E-03,5.2491,11.72,158.222
3601.5168,57.9673,2.6562,0.02588,3.1382,54.5654,17.0982
3770.2236,52.5548,2.6582,0.133946,3.6151,56.0975,28.9589
3596.4876,70.0173,2.6711,0.299723,3.4994,134.171,10.9739
3248.8632,58.0468,2.7728,8.46E-02,3.7066,48.7243,57.7669
3194.7612,59.0497,2.6067,16.5912,3.241,41.8264,26.556
3331.464,71.9878,2.4163,0.116402,2.3354,49.9258,16.6332
3176.1684,60.3224,2.6091,18.4097,3.3643,69.9087,6.331
3507.486,49.6129,2.5567,5.52E-03,4.4584,38.2651,252.202
3138.5256,66.6317,2.5,22.3362,3.5173,68.2973,3.8465
3655.4664,58.8683,2.6624,4.16E-02,4.0606,26.3843,28.3977
3345.6372,52.9067,2.7256,0.059197,3.7124,35.9696,49.9972
3364.8396,61.3272,2.565,0.189321,3.4837,40.2757,28.996
3596.64,68.761,2.6731,0.288938,3.4783,129.189,12.4497
3399.1296,57.1829,2.6028,7.75E-02,5.0989,18.1475,44.4451
3736.086,51.9262,2.7031,0.012935,5.1949,12.9584,143.107
3579.5712,70.0576,2.4687,0.207834,3.6995,39.0179,35.3737
3553.6632,54.4975,2.6814,0.011995,5.0854,43.6785,57.2723
3340.608,58.3541,2.6315,15.0969,3.5231,45.9279,64.7285
3730.4472,52.0476,2.696,1.16E-02,5.3193,12.8411,163.992
3536.7468,49.5804,2.8031,0.018522,4.554,37.9774,31.7257
3491.3316,63.9349,2.5151,0.201541,3.6238,57.1897,13.7503
3567.2268,52.7937,2.7298,8.56E-03,5.1663,39.6303,51.4464
3634.74,89.5513,2.3091,0.12332,1.895,20.874,105.374
3638.55,80.5637,2.3481,0.103668,2.0403,18.4504,123.881
3215.4876,55.1239,2.6771,12.2386,3.402,54.6875,7.5379
3378.4032,52.6265,2.6924,0.027455,4.4517,41.2297,41.8058
3458.718,59.7628,2.6091,7.68E-02,2.9416,42.1297,7.704
3629.406,59.8607,2.6094,2.58E-02,3.2754,26.8372,61.434
3728.1612,52.3216,2.7049,1.35E-02,5.3846,14.3365,117.652
3170.5296,59.2826,2.6208,16.0252,3.478,46.5779,35.4518
3582.6192,55.3816,2.6864,7.29E-02,3.5191,24.5416,64.8696
3496.2084,55.5173,2.6399,4.07E-02,4.8318,30.2761,41.585
3662.7816,53.6755,2.6778,1.11E-02,5.2633,25.3397,104.478
3081.2232,53.2227,2.7448,9.1904,4.1091,57.1994,12.9756
3572.7132,67.3503,2.5042,0.224232,3.5518,27.9382,16.3104
3327.5016,52.6307,2.751,1.54E-02,3.1533,43.6617,101.748
3648.6084,66.9227,2.457,6.18E-02,2.2037,27.3088,64.6312
3383.7372,49.9975,2.5616,1.05E-02,4.6844,23.5305,221.419
3870.0456,76.8027,2.3251,0.184741,2.8527,17.5963,0.6724
3870.3504,77.2603,2.1568,0.200419,3.5366,20.9411,0.5869
3871.5696,64.6534,2.5325,0.119563,4.3588,44.2014,7.3463
3871.8744,60.1956,2.6522,7.29E-02,4.5179,28.86,11.3288
3872.1792,55.44,2.7167,3.63E-02,5.2279,29.4432,29.3449
3872.484,52.6958,2.7505,2.06E-02,5.4045,34.49,54.0458
3873.246,52.3422,2.7105,3.05E-02,5.4697,29.1456,1986.38
3279.1908,54.3761,2.7098,11.0719,3.7207,17.2596,31.2264
3084.8808,59.4205,2.5776,18.6578,3.5566,31.1472,9.1155
3162.3,65.1852,2.5986,0.205757,4.3253,31.872,22.2287
3288.4872,67.7346,2.4361,0.254063,3.1585,68.8752,41.1235
3228.1368,57.2037,2.6646,0.137809,3.6766,37.1335,81.2665
3138.3732,66.9267,2.4743,21.9978,3.4676,68.1558,4.3723
3903.4212,66.1918,2.5856,0.136932,3.8581,23.1188,38.4065
3907.8408,78.2519,2.2874,0.139611,2.1763,31.1985,25.0555
3907.9932,78.2441,2.2886,0.137248,2.1922,27.4023,33.1493
3908.6028,78.2039,2.2996,0.136815,2.2257,26.7435,46.7389
3909.2124,78.2257,2.2976,0.142359,2.2232,29.5903,36.1419
3909.822,77.8448,2.2936,0.136746,2.1072,28.8004,456.495
3910.2792,77.562,2.3026,0.135777,2.1481,24.35,645.404
3911.9556,77.0158,2.3096,0.145434,2.1646,28.5674,67.6507
3912.108,77.0857,2.3108,0.145959,2.154,29.9869,59.125
3913.0224,76.4714,2.328,0.141071,2.0561,24.7255,16.1721
3914.6988,74.6339,2.3699,0.123829,2.3454,30.04,13.5391
3914.8512,75.1279,2.3543,0.123559,2.2145,27.0796,27.1738
3915.0036,75.5563,2.3422,0.125431,2.1307,24.5292,27.5723
3915.6132,75.042,2.3813,0.144923,2.5248,26.5221,2.8761
3916.9848,75.6092,2.3767,0.162755,2.4249,59.5629,1.4428
3917.5944,76.4561,2.351,0.162839,2.1581,32.5538,0.6171
3918.0516,74.832,2.4121,0.146502,2.5898,33.6737,0.7509
3918.204,74.5331,2.4321,0.143192,2.8253,37.7813,0.9417
3918.966,75.1276,2.4544,0.143539,2.7862,64.498,1.3718
3933.444,76.2155,2.437,0.165565,2.7537,50.1814,2.1695
3934.3584,74.3406,2.5561,0.161741,3.3889,73.2598,2.237
3934.6632,73.0675,2.6073,0.16637,3.453,77.2391,2.5279
3934.8156,72.6973,2.62,0.170842,3.3957,82.8557,2.9005
3935.1204,72.9288,2.5957,0.178429,3.267,86.77,3.3999
3935.8824,74.7078,2.4932,0.195212,3.7347,103.941,3.3718
3937.1016,78.5569,2.4754,0.175256,3.3246,78.13,1.3607
3937.5588,77.3223,2.478,0.16397,3.3037,63.7582,1.2031
3938.016,77.1689,2.4644,0.158764,3.1586,64.9824,1.2332
3938.1684,77.6959,2.4574,0.157624,3.0128,65.2261,1.1737
3938.4732,78.4332,2.4468,0.155863,2.9543,65.1722,1.1015
3939.3876,75.8312,2.4826,0.1513,3.091,69.5334,1.0405
3939.8448,74.1971,2.5062,0.151022,3.2736,82.8547,1.2568
3939.9972,73.7612,2.5078,0.149704,3.2709,83.5314,1.2842
3940.6068,72.3017,2.505,0.141764,3.1922,70.5943,1.1774
3528.0571,51.46,2.742,0.006816,5.228,42.0613,305.6
3394.4024,58.88,2.666,3.97E-02,3.914,27.9494,17.77
3766.566,53.2938,2.6743,0.118245,3.5819,39.5365,10.1259
3517.5415,60.05,2.607,9.40E-02,5.0581,22.2808,16.52
3521.3515,53.96,2.677,2.28E-02,5.069,25.2243,19.97
3324.2985,50.62,2.72,2.22E-03,5.479,21.9594,238.4
3392.726,56.39,2.678,7.94E-03,4.207,27.7898,40.01
3217.4662,56.51,2.669,0.1021,3.775,43.2302,21.79
3281.172,54.7419,2.7792,6.34E-02,3.2913,41.4612,12.73
3413.1476,76.99,2.367,0.143301,2.446,18.191,27.37
3881.9328,58.599,2.6361,0.150755,4.106,18.0753,2000
3310.5825,55.38,2.709,7.13E-02,4.403,38.7699,11.74
3421.9868,54.57,2.58,9.77E-03,3.607,28.6589,89.02
3411.9284,76.3,2.404,0.187699,2.525,57.4501,3.214
3405.9848,52.6,2.441,1.73E-02,3.8109,37.9698,200.6
3420.6152,66.09,2.406,9.83E-02,3.8319,28.9493,24.08
3423.6632,51.96,2.596,8.89E-03,5.186,31.4009,86.3
3391.3544,65.03,2.558,5.74E-02,3.722,54.1267,16.89
3582.3144,61.4692,2.6561,0.138892,3.6111,29.5691,84.1193
3519.2179,57.99,2.662,5.66E-02,5.6242,27.6707,10.04
3530.0383,56.14,2.665,4.81E-02,5.3361,27.8584,15.43
3519.5227,57.76,2.668,7.10E-02,5.0142,34.288,6.991
3321.0981,65.84,2.497,0.112499,3.9701,44.7301,42.96
3293.9709,54.19,2.71,0.01992,5.976,39.4395,40.89
3387.0872,57.91,2.714,2.63E-02,4.259,71.5806,20.88
3247.9461,68.22,2.574,0.1508,3.528,72.5885,3.031
3305.4009,54.42,2.653,4.56E-02,5.0959,23.6105,15.4
3239.1069,53.33,2.793,5.77E-02,3.79,47.5598,21.09
3549.396,50.2671,2.8551,5.94E-02,3.9029,28.9038,325.369
3320.7933,64.7,2.515,0.109401,4.469,44.1995,40.65
3307.5345,54.07,2.695,9.50E-02,3.718,37.3797,14.36
3289.2465,57.51,2.759,0.1052,4.269,46.3396,11.22
3270.9585,58.15,2.604,5.54E-02,5.51,28.7505,30.5
3295.4949,54.55,2.713,0.02155,5.352,43.7401,25.05
3270.6537,59.27,2.546,8.15E-02,5.371,26.9995,30.66
3411.1664,71.75,2.502,0.144593,2.841,75.5707,3.062
3290.0085,57.99,2.74,0.07954,5.65,41.539,12.96
3304.9437,55.31,2.636,6.33E-02,4.608,26.02,15.61
3299.4573,58.1,2.677,5.73E-02,5.076,36.5005,36.35
3398.2124,70.91,2.457,0.1392,2.755,42.4895,5.102
3191.863,55.57,2.698,0.01968,5.353,44.05,38.73
3513.8839,51.68,2.716,0.002836,5.43,45.9399,415.9
3384.1916,55.37,2.693,7.07E-02,4.947,40.4897,37.72
3387.5444,57.97,2.658,3.80E-02,3.835,70.5601,19.14
3293.8185,54.71,2.698,1.77E-02,5.865,36.9198,37.91
3377.0288,62.48,2.576,0.131701,5.022,45.0404,8.514
3293.5137,56.04,2.674,2.18E-02,5.486,42.544,25.57
3564.0264,50.5223,2.7539,6.99E-02,4.1172,38.847,2000
3294.5832,53.5448,2.6879,0.117304,3.3081,49.806,51.3147
3085.4904,58.2926,2.6839,17.6088,3.5919,30.7775,4.3085
3260.2932,49.8967,2.814,5.55E-02,3.678,51.5205,58.0943
3525.6216,61.3696,2.6009,17.4484,4.0404,24.8865,7.8558
3170.9868,60.7445,2.6004,17.3309,3.2312,54.5505,18.9213
